id,data,ulica_1,ulica_2,sygnalizacja,rodzaj_zdarzenia,warunki_oswietleniowe,warunki_pogodowe,rodzaj_drogi,ograniczenie_predkosci [km/h],typ_nawierzchni,stan_nawierzchni,oznakowanie_poziome,rodzaj_skrzyzowania,teren_zabudowany,skrzyzowanie,teren_zabudowany_bin,nawierzchnia_twarda_bin,znaki_poziome_bin,wykroczenie,id_skrzyzowania
126224170,2024-06-26,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
126281343,2024-08-06,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów,17
126298696,2024-08-20,PROSTA,ŻELAZNA,działa,"Najechanie na słup, znak",Noc - droga nieoświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
126312192,2024-09-01,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,17
126333541,2024-09-18,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
126361320,2024-10-01,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
126693672,2024-10-23,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
126702157,2024-10-29,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
126703936,2024-10-27,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
126743677,2024-12-03,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
126861940,2025-03-11,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
126907492,2025-04-11,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
127026310,2025-06-25,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
127063022,2025-07-31,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów,17
127082119,2025-08-15,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
127159094,2025-10-12,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
127250042,2025-12-11,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Inne przyczyny,17
127274952,2025-10-25,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
106662824,2018-01-08,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
107165096,2018-08-09,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
107338034,2018-10-02,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
107344588,2018-10-04,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
107366084,2018-10-10,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
107443079,2018-11-14,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
107465910,2018-11-27,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
107546285,2018-12-30,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,17
107813415,2019-04-03,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Oślepiające słońce,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
108188557,2019-09-27,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
108298046,2019-11-06,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
108369193,2019-08-27,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
108930161,2020-04-23,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
109020129,2020-05-10,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprzestrzeganie znaków i innych sygnałów,17
109175355,2020-06-17,PROSTA,ŻELAZNA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Inne przyczyny,17
109274358,2020-07-10,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
109341568,2020-08-12,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,17
109462851,2020-10-13,PROSTA,ŻELAZNA,działa,Inne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
109542277,2020-11-17,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,17
109692607,2020-12-24,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
109710381,2021-01-05,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
109896757,2021-02-17,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,"Oblodzenie, zaśnieżenie",Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
110128455,2021-04-16,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,17
110291297,2021-06-15,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe cofanie,17
110340648,2021-07-19,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprzestrzeganie znaków i innych sygnałów,17
110371112,2021-08-08,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
110402275,2021-07-12,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe omijanie,17
110498029,2021-09-04,PROSTA,ŻELAZNA,działa,Najechanie na pojazd unieruchomiony,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe omijanie,17
110526674,2021-09-18,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
110770815,2021-09-28,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów,17
111472124,2021-10-05,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe skręcanie,17
111703010,2021-10-05,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów czołowe,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
113428832,2021-11-14,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
116756141,2021-12-31,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
120308909,2022-01-30,PROSTA,ŻELAZNA,nie działa,Najechanie na pieszego,Światło dzienne,Silny wiatr,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,17
120404941,2022-03-16,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
120414967,2022-03-19,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
120785474,2022-06-09,PROSTA,ŻELAZNA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
120787442,2022-06-09,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,17
121833701,2022-09-28,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
121868513,2022-09-30,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
124633534,2023-01-13,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
125480899,2023-05-12,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
125520467,2023-05-30,PROSTA,ŻELAZNA,nie działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
125572635,2023-06-29,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
125630184,2023-07-31,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
125673087,2023-08-29,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niedostosowanie prędkości do warunków ruchu,17
125819807,2023-12-04,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
125901781,2024-01-25,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,17
125916205,2024-01-11,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Inne przyczyny,17
125937370,2024-02-13,PROSTA,ŻELAZNA,działa,Inne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
125994463,2024-03-23,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów tylne,"Świt, zmrok",Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,17
125997261,2024-03-26,PROSTA,ŻELAZNA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
126033982,2024-04-24,PROSTA,ŻELAZNA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów,17
126046839,2024-05-02,PROSTA,ŻELAZNA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
126173525,2024-06-01,PROSTA,ŻELAZNA,działa,Zdarzenie z pasażerem,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,PROSTA / ŻELAZNA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,17
