id,data,ulica_1,ulica_2,sygnalizacja,rodzaj_zdarzenia,warunki_oswietleniowe,warunki_pogodowe,rodzaj_drogi,ograniczenie_predkosci [km/h],typ_nawierzchni,stan_nawierzchni,oznakowanie_poziome,rodzaj_skrzyzowania,teren_zabudowany,skrzyzowanie,teren_zabudowany_bin,nawierzchnia_twarda_bin,znaki_poziome_bin,wykroczenie
107212504,2018-08-22,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,nie działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
107292090,2018-09-12,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107391226,2018-10-20,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107396679,2018-10-21,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107427812,2018-11-06,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Inne przyczyny
107464848,2018-10-15,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107473195,2018-11-30,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
107501579,2018-12-15,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
107531240,2018-12-25,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
107542048,2018-12-29,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107618908,2019-01-08,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,"Opady śniegu, gradu",Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
107620541,2019-01-11,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,"Opady śniegu, gradu",Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
107740508,2019-03-06,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107772918,2019-03-21,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
107793863,2019-02-26,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107844042,2019-04-08,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107919527,2019-05-10,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
107936824,2019-05-21,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107942520,2019-05-23,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107957569,2019-05-31,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
107975471,2019-06-09,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
107986934,2019-05-06,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107987983,2019-06-14,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107997658,2019-06-19,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108010352,2019-06-27,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
108026776,2019-07-06,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108041042,2019-07-14,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
108100666,2019-08-14,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
108212511,2019-10-07,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108213644,2019-10-08,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe omijanie
108274350,2019-10-30,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108369162,2019-11-26,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108393689,2019-11-30,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108394247,2019-11-30,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108579668,2020-01-19,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108583546,2020-01-21,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
108664617,2020-02-11,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
108720121,2020-02-24,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
108724983,2020-02-26,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108794733,2020-03-27,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
108910933,2020-04-10,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108911467,2020-04-12,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Inne przyczyny
109039475,2020-05-17,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109093415,2020-05-29,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
109240860,2020-06-24,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
109305949,2020-07-24,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe wyprzedzanie
109324884,2020-08-04,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109376423,2020-09-01,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109376541,2020-09-01,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109382348,2020-09-09,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
109414425,2020-09-20,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
109474929,2020-10-18,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109537476,2020-11-14,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109672685,2020-12-16,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
109706217,2021-01-01,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109939460,2021-02-20,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,nie działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
109940906,2021-02-20,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,nie działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
109984194,2021-03-09,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
110049433,2021-03-11,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,"Świt, zmrok","Opady śniegu, gradu",Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
110136845,2021-04-21,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
110221221,2021-05-30,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
110250237,2021-06-02,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
110264024,2021-06-10,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
110292768,2021-06-24,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
110337659,2021-07-08,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
110357907,2021-08-03,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
110447247,2021-08-27,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami
110524032,2021-09-14,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe wyprzedzanie
111704258,2021-10-08,ALEJE JEROZOLIMSKIE,MARSZAŁKOWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,ALEJE JEROZOLIMSKIE / MARSZAŁKOWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
