id;data;ulica_1;ulica_2;sygnalizacja;rodzaj_zdarzenia;warunki_oswietleniowe;warunki_pogodowe;rodzaj_drogi;ograniczenie_predkosci [km/h];typ_nawierzchni;stan_nawierzchni;oznakowanie_poziome;rodzaj_skrzyzowania;teren_zabudowany;skrzyzowanie;teren_zabudowany_bin;nawierzchnia_twarda_bin;znaki_poziome_bin
127049290;20.07.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127052838;21.07.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127122843;17.09.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127132668;25.09.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127156552;11.10.2025;PROSTA;TOWAROWA;dzia艂a;Najechanie na pieszego;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127199063;08.11.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127217772;22.11.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
127252077;13.12.2025;PROSTA;TOWAROWA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;PROSTA / TOWAROWA;1;1;1
106673204;14.01.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106675081;15.01.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106689471;22.01.2018;TORU裇KA;BISZY裇KA;dzia艂a;Inne;Noc - droga o艣wietlona;Pochmurno;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106714128;05.02.2018;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;90;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
106717450;07.02.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106740846;17.02.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106773537;02.03.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106807880;21.03.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
106890582;16.04.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107005298;12.06.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107172744;12.08.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107250981;02.09.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107251877;03.09.2018;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;70;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107419313;02.11.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107460277;25.11.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Jednojezdniowa dwukierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107524313;22.12.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107542360;29.12.2018;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Nie ma;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;0
107628732;14.01.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107895334;26.04.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107928939;16.05.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
107934171;20.05.2019;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;120;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108019114;02.07.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;70;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108032790;04.07.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zdarzenie z pasa偶erem;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108069207;30.07.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;30;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108088314;09.08.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108209248;05.10.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108262409;28.10.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108458508;13.12.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Opady deszczu;Jednokierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108495055;17.12.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108572852;13.11.2019;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108663678;09.02.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;80;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
108909892;10.04.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109077746;25.05.2020;TORU裇KA;BISZY裇KA;dzia艂a;Najechanie na pojazd unieruchomiony;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109244991;26.06.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109372879;30.08.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109409396;18.09.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109466015;15.10.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109528140;09.11.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109664916;14.12.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109699158;29.12.2020;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109798242;18.01.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109863353;01.02.2021;TORU裇KA;BISZY裇KA;dzia艂a;Najechanie na pieszego;艢wiat艂o dzienne;O艣lepiaj膮ce s艂o艅ce;Ekspresowa;90;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109940485;20.02.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
109955043;26.02.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110072158;23.03.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
110112506;07.04.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110153227;29.04.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110285500;18.06.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110291567;23.06.2021;TORU裇KA;BISZY裇KA;brak;Inne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
110306931;02.07.2021;TORU裇KA;BISZY裇KA;dzia艂a;Najechanie na pieszego;艢wiat艂o dzienne;Pochmurno;Ekspresowa;120;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
110312381;05.07.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110315723;08.07.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110345653;27.07.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;90;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110346769;27.07.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;70;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110444657;26.08.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
110490732;11.09.2021;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;90;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
111472189;05.10.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
111472299;05.10.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
111689087;06.10.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
113469234;16.11.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
116718953;17.12.2021;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
117197090;10.01.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Ekspresowa;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
120355758;21.02.2022;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
120410175;18.03.2022;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
120410774;18.03.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Ekspresowa;70;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
120451023;26.03.2022;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
120519888;26.04.2022;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
120521709;18.05.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
120523867;18.05.2022;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
120535612;12.05.2022;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
121023805;27.07.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;90;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
121778361;18.07.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;O艣lepiaj膮ce s艂o艅ce;Dwie jezdnie jednokierunkowe;70;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
122306420;21.10.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;90;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
123735883;31.10.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Ekspresowa;80;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
124234404;23.11.2022;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;80;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
124667819;06.02.2023;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;90;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
124941527;06.03.2023;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;100;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
125240707;14.04.2023;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;120;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
125460973;27.04.2023;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Ekspresowa;90;Twarda;Sucha;Jest;R贸wnorz臋dne;Obszar niezabudowany;TORU裇KA / BISZY裇KA;0;1;1
125482840;13.05.2023;TORU裇KA;BISZY裇KA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
125611693;18.07.2023;TORU裇KA;BISZY裇KA;brak;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;TORU裇KA / BISZY裇KA;1;1;1
